DateTime,CustomerID,ProductCategory,CampaignID,AdPlatform,Impressions,Clicks,Conversions,ConversionValue
19-05-2023 05:00,8770,Wearables,186,Instagram,1,0,0,0
11-10-2023 19:00,1172,Smartphones,148,Google,2,1,0,0
07-01-2023 20:00,8935,Accessories,167,Google,4,0,0,0
22-10-2023 04:00,3675,Laptops,194,Twitter,7,0,0,0
08-05-2023 9:00,5005,Wearables,197,Google,2,0,0,0
04-07-2023 12:00,7544,Wearables,173,Facebook,8,0,0,0
17-01-2023 18:00,9829,Smartphones,136,Twitter,3,1,0,0
25-12-2023 13:00,1948,Laptops,173,Instagram,2,0,0,0
10-12-2023 4:00,2694,Accessories,141,Twitter,7,1,0,0
22-09-2023 13:00,5757,Laptops,158,Twitter,9,1,0,0
23-06-2023 05:00,7282,Smartphones,174,Google,4,1,0,0
06-02-2023 3:00,1142,Smartphones,194,Google,2,0,0,0
09-12-2023 2:00,7001,Wearables,109,Google,9,0,0,0
16-01-2023 04:00,7652,Smartphones,152,Google,5,1,0,0
08-11-2023 3:00,5581,Smartphones,141,Facebook,7,1,1,166
01-10-2023 19:00,6087,Smartphones,107,Google,5,0,0,0
25-01-2023 03:00,2460,Laptops,174,Google,5,1,1,123
16-11-2023 18:00,4887,Accessories,183,Facebook,6,1,1,313
27-09-2023 12:00,9484,Laptops,123,Google,5,1,0,0
22-06-2023 22:00,1837,Laptops,150,Google,8,0,0,0
07-05-2023 15:00,6846,Accessories,170,Instagram,4,1,0,0
22-06-2023 09:00,9463,Wearables,159,Instagram,3,0,0,0
19-01-2023 20:00,3369,Smartphones,120,Google,3,0,0,0
30-09-2023 09:00,9997,Smartphones,152,Facebook,2,1,0,0
27-02-2023 13:00,4174,Laptops,105,Google,8,0,0,0
06-12-2023 18:00,6985,Wearables,130,Google,7,0,0,0
03-03-2023 3:00,1882,Laptops,111,Google,6,0,0,0
25-04-2023 02:00,4171,Smartphones,112,Google,2,1,0,0
12-11-2023 12:00,3040,Smartphones,148,Google,2,1,0,0
09-10-2023 3:00,7732,Wearables,130,Facebook,1,0,0,0
06-02-2023 16:00,7372,Laptops,108,Facebook,2,1,1,51
12-05-2023 5:00,6985,Smartphones,126,Facebook,9,1,0,0
11-12-2023 20:00,8562,Accessories,152,Google,1,0,0,0
25-11-2023 20:00,6900,Wearables,180,Google,4,1,1,444
22-06-2023 16:00,8965,Laptops,150,Facebook,2,1,0,0
18-02-2023 16:00,6316,Wearables,171,Instagram,5,1,0,0
11-05-2023 9:00,9465,Laptops,126,Twitter,8,0,0,0
01-06-2023 21:00,1589,Accessories,139,Google,1,0,0,0
16-04-2023 06:00,9774,Accessories,161,Twitter,9,0,0,0
27-05-2023 12:00,6063,Wearables,157,Facebook,7,1,0,0
21-05-2023 07:00,4633,Laptops,114,Facebook,5,0,0,0
02-11-2023 18:00,2990,Wearables,138,Instagram,5,0,0,0
29-05-2023 03:00,7515,Accessories,169,Google,9,0,0,0
01-08-2023 23:00,2258,Wearables,195,Google,9,0,0,0
09-10-2023 8:00,3866,Accessories,107,Google,2,1,1,219
19-01-2023 13:00,4738,Laptops,134,Instagram,8,1,0,0
23-09-2023 04:00,1571,Smartphones,162,Twitter,5,0,0,0
01-06-2023 2:00,9736,Wearables,130,Google,2,1,0,0
17-06-2023 08:00,5222,Home Entertainment,189,Facebook,9,0,0,0
11-06-2023 11:00,1637,Laptops,141,Google,4,1,0,0
18-08-2023 01:00,9232,Smartphones,187,Instagram,5,0,0,0
17-09-2023 22:00,5882,Accessories,165,Instagram,7,1,0,0
11-01-2023 21:00,5392,Smartphones,140,Instagram,2,0,0,0
28-07-2023 00:00,4672,Smartphones,100,Instagram,5,1,0,0
17-06-2023 17:00,8257,Smartphones,173,Facebook,8,1,0,0
12-12-2023 3:00,5711,Accessories,186,Google,1,0,0,0
25-06-2023 22:00,6643,Wearables,132,Twitter,8,1,0,0
23-06-2023 23:00,1159,Smartphones,136,Google,2,0,0,0
24-05-2023 11:00,6938,Home Entertainment,156,Google,4,1,1,276
28-07-2023 19:00,1580,Accessories,110,Facebook,3,1,0,0
29-01-2023 21:00,9411,Home Entertainment,183,Facebook,2,1,1,162
14-12-2023 19:00,8586,Smartphones,189,Google,2,1,0,0
17-03-2023 12:00,5474,Laptops,146,Instagram,6,0,0,0
27-08-2023 12:00,8073,Laptops,165,Google,3,1,0,0
28-02-2023 15:00,6059,Laptops,188,Facebook,4,0,0,0
01-12-2023 16:00,5328,Home Entertainment,103,Facebook,4,1,0,0
28-02-2023 18:00,2394,Wearables,182,Instagram,2,0,0,0
26-05-2023 17:00,1921,Wearables,176,Google,4,1,0,0
02-07-2023 4:00,3773,Smartphones,182,Instagram,2,0,0,0
05-11-2023 2:00,5462,Laptops,176,Google,4,1,0,0
23-01-2023 23:00,5576,Smartphones,154,Facebook,8,0,0,0
30-06-2023 12:00,4434,Wearables,111,Facebook,9,1,1,69
11-02-2023 13:00,7733,Laptops,165,Google,4,0,0,0
19-06-2023 20:00,2865,Home Entertainment,136,Google,4,1,0,0
12-09-2023 3:00,1724,Laptops,122,Google,7,1,1,483
20-08-2023 11:00,1711,Smartphones,154,Google,1,1,0,0
18-06-2023 20:00,8710,Home Entertainment,118,Google,7,0,0,0
09-08-2023 23:00,6080,Wearables,166,Facebook,9,1,0,0
05-12-2023 6:00,1390,Accessories,187,Facebook,4,0,0,0
12-09-2023 6:00,5487,Wearables,122,Facebook,2,1,0,0
17-08-2023 18:00,9116,Home Entertainment,103,Facebook,4,1,0,0
23-12-2023 20:00,7747,Wearables,117,Google,2,0,0,0
23-08-2023 00:00,7066,Home Entertainment,111,Google,7,0,0,0
04-04-2023 16:00,5494,Smartphones,134,Facebook,6,1,1,446
05-02-2023 8:00,4572,Laptops,126,Facebook,2,1,0,0
22-09-2023 18:00,8769,Wearables,142,Facebook,6,0,0,0
29-12-2023 07:00,3311,Laptops,177,Instagram,9,1,0,0
03-12-2023 6:00,7773,Accessories,194,Google,8,0,0,0
01-06-2023 1:00,7905,Home Entertainment,166,Twitter,9,0,0,0
14-01-2023 02:00,4642,Smartphones,168,Instagram,5,1,0,0
10-04-2023 0:00,7338,Laptops,163,Twitter,2,1,0,0
02-07-2023 10:00,3609,Accessories,192,Facebook,5,0,0,0
19-12-2023 01:00,7240,Laptops,151,Instagram,3,1,1,174
24-01-2023 22:00,8806,Laptops,116,Twitter,4,1,0,0
21-08-2023 17:00,1757,Wearables,182,Facebook,7,1,1,95
17-08-2023 20:00,6086,Home Entertainment,198,Instagram,2,0,0,0
28-04-2023 02:00,7220,Accessories,132,Twitter,6,1,0,0
05-12-2023 22:00,6602,Laptops,171,Google,1,1,0,0
25-08-2023 06:00,7121,Wearables,151,Facebook,3,1,0,0
18-11-2023 11:00,9956,Home Entertainment,134,Facebook,7,1,0,0
01-10-2023 15:00,3725,Smartphones,119,Google,5,1,1,253
25-05-2023 03:00,4368,Accessories,180,Google,8,0,0,0
12-09-2023 21:00,4497,Accessories,144,Google,7,1,0,0
16-06-2023 08:00,9174,Accessories,176,Facebook,7,1,0,0
23-11-2023 13:00,6642,Smartphones,167,Google,1,1,0,0
09-01-2023 11:00,9774,Home Entertainment,149,Facebook,1,0,0,0
26-04-2023 15:00,5766,Smartphones,157,Instagram,6,1,1,298
25-03-2023 00:00,5633,Laptops,129,Facebook,8,0,0,0
04-04-2023 11:00,2821,Smartphones,169,Google,3,0,0,0
21-12-2023 02:00,2185,Accessories,101,Google,8,0,0,0
12-03-2023 7:00,2637,Accessories,178,Instagram,8,1,0,0
21-06-2023 05:00,8236,Smartphones,133,Facebook,1,1,0,0
19-03-2023 12:00,9380,Smartphones,151,Twitter,5,1,0,0
04-08-2023 16:00,2746,Laptops,183,Google,9,1,1,307
31-01-2023 02:00,6797,Accessories,115,Google,3,1,1,463
30-12-2023 08:00,9089,Home Entertainment,142,Google,9,0,0,0
23-07-2023 21:00,3620,Laptops,163,Google,9,1,0,0
15-01-2023 07:00,8597,Laptops,192,Google,1,0,0,0
13-08-2023 22:00,9002,Laptops,126,Google,2,1,0,0
17-12-2023 00:00,7107,Accessories,164,Google,3,1,0,0
17-07-2023 08:00,3793,Accessories,112,Google,4,0,0,0
22-05-2023 22:00,3500,Laptops,139,Instagram,5,0,0,0
08-02-2023 7:00,9361,Laptops,131,Instagram,5,1,0,0
31-08-2023 11:00,5925,Wearables,166,Google,5,1,1,353
27-03-2023 04:00,2080,Wearables,113,Twitter,3,0,0,0
18-01-2023 10:00,5864,Home Entertainment,157,Google,6,0,0,0
14-03-2023 21:00,5453,Laptops,191,Google,4,0,0,0
04-11-2023 10:00,3248,Smartphones,145,Google,9,1,0,0
15-02-2023 19:00,2325,Accessories,189,Google,2,1,0,0
22-05-2023 08:00,4873,Wearables,184,Facebook,1,0,0,0
26-04-2023 12:00,2688,Home Entertainment,174,Google,7,0,0,0
10-10-2023 16:00,3985,Smartphones,190,Facebook,9,1,0,0
06-03-2023 9:00,3076,Wearables,158,Google,9,0,0,0
14-02-2023 14:00,2461,Laptops,164,Google,3,1,0,0
29-09-2023 18:00,1072,Laptops,132,Instagram,1,1,1,327
19-03-2023 02:00,7030,Smartphones,145,Google,9,1,0,0
30-07-2023 13:00,5611,Wearables,181,Instagram,7,0,0,0
03-05-2023 11:00,3796,Laptops,153,Google,8,1,0,0
27-10-2023 18:00,8717,Accessories,165,Twitter,6,1,0,0
01-09-2023 19:00,5516,Laptops,103,Twitter,6,0,0,0
06-10-2023 1:00,3493,Smartphones,153,Instagram,4,0,0,0
29-01-2023 06:00,5231,Wearables,103,Instagram,2,1,0,0
11-02-2023 4:00,4576,Smartphones,116,Instagram,1,1,0,0
04-03-2023 14:00,9100,Wearables,179,Facebook,6,0,0,0
16-03-2023 13:00,6728,Laptops,172,Instagram,9,1,0,0
09-08-2023 1:00,1032,Smartphones,189,Facebook,2,0,0,0
29-07-2023 11:00,5373,Wearables,173,Instagram,1,1,0,0
01-03-2023 9:00,4598,Wearables,170,Twitter,1,1,0,0
05-10-2023 6:00,3392,Smartphones,172,Instagram,7,1,0,0
12-04-2023 16:00,7705,Accessories,154,Twitter,1,1,0,0
13-10-2023 16:00,7790,Smartphones,147,Facebook,9,0,0,0
03-11-2023 23:00,3677,Wearables,190,Twitter,9,1,0,0
19-04-2023 02:00,2401,Home Entertainment,195,Google,3,0,0,0
15-07-2023 09:00,1817,Laptops,148,Google,2,1,0,0
12-04-2023 12:00,7203,Laptops,122,Google,9,0,0,0
18-08-2023 21:00,5562,Wearables,126,Google,3,1,0,0
20-09-2023 22:00,5723,Laptops,124,Instagram,2,0,0,0
28-05-2023 11:00,3438,Laptops,192,Facebook,4,1,0,0
26-05-2023 03:00,7828,Smartphones,123,Google,7,1,1,88
04-11-2023 3:00,2210,Accessories,179,Instagram,4,1,0,0
04-04-2023 9:00,7641,Accessories,179,Google,8,1,1,286
23-09-2023 18:00,1599,Smartphones,191,Google,5,0,0,0
26-04-2023 05:00,6480,Smartphones,119,Facebook,2,0,0,0
24-07-2023 15:00,2846,Laptops,152,Google,4,1,0,0
17-01-2023 19:00,7592,Laptops,182,Google,7,1,1,299
21-05-2023 22:00,8861,Smartphones,173,Instagram,1,0,0,0
23-06-2023 11:00,2887,Smartphones,125,Google,7,1,1,333
14-11-2023 22:00,1679,Smartphones,159,Google,3,0,0,0
04-01-2023 15:00,4252,Home Entertainment,101,Facebook,7,0,0,0
31-08-2023 08:00,2835,Smartphones,102,Facebook,3,0,0,0
16-08-2023 22:00,3177,Wearables,155,Google,8,1,0,0
19-09-2023 12:00,9142,Laptops,165,Google,4,0,0,0
28-08-2023 03:00,1148,Accessories,124,Instagram,1,0,0,0
28-06-2023 01:00,2495,Home Entertainment,167,Google,1,0,0,0
29-09-2023 19:00,2744,Laptops,114,Twitter,4,0,0,0
28-07-2023 11:00,2646,Accessories,181,Google,9,0,0,0
01-12-2023 22:00,3995,Accessories,106,Facebook,5,1,0,0
03-10-2023 6:00,7643,Home Entertainment,190,Google,5,1,0,0
28-03-2023 00:00,8378,Smartphones,181,Facebook,3,0,0,0
10-08-2023 11:00,9849,Laptops,170,Google,5,1,1,122
14-01-2023 05:00,4667,Home Entertainment,192,Google,7,0,0,0
04-03-2023 14:00,1576,Laptops,140,Instagram,3,1,0,0
13-09-2023 10:00,5779,Home Entertainment,159,Facebook,5,0,0,0
06-11-2023 3:00,9187,Wearables,143,Google,3,1,0,0
27-03-2023 02:00,3972,Laptops,132,Twitter,1,1,0,0
11-07-2023 14:00,8756,Smartphones,165,Google,6,0,0,0
05-01-2023 22:00,4948,Smartphones,181,Google,3,0,0,0
30-01-2023 13:00,7544,Smartphones,122,Google,2,0,0,0
29-05-2023 05:00,3045,Laptops,163,Twitter,3,0,0,0
16-05-2023 10:00,2627,Home Entertainment,105,Facebook,5,1,1,482
02-12-2023 21:00,2488,Laptops,162,Instagram,5,0,0,0
25-12-2023 17:00,4563,Laptops,142,Google,9,0,0,0
19-04-2023 11:00,2802,Smartphones,124,Google,9,0,0,0
15-02-2023 21:00,4591,Accessories,182,Facebook,2,0,0,0
04-07-2023 5:00,4520,Laptops,107,Google,6,0,0,0
24-11-2023 09:00,6896,Wearables,136,Facebook,9,0,0,0
07-12-2023 17:00,8643,Laptops,189,Twitter,9,0,0,0
11-09-2023 10:00,8041,Wearables,192,Twitter,6,0,0,0
05-10-2023 10:00,4311,Wearables,158,Google,1,1,0,0
05-04-2023 5:00,3305,Smartphones,127,Facebook,1,1,0,0
01-12-2023 5:00,8875,Smartphones,152,Google,9,0,0,0
22-01-2023 04:00,2967,Smartphones,170,Twitter,3,0,0,0
10-04-2023 3:00,9009,Laptops,154,Facebook,5,1,1,308
18-07-2023 00:00,6462,Smartphones,135,Google,6,1,0,0
17-08-2023 23:00,7897,Laptops,161,Instagram,1,1,0,0
14-05-2023 17:00,4458,Smartphones,114,Facebook,1,1,0,0
05-11-2023 6:00,9585,Laptops,153,Facebook,4,0,0,0
08-10-2023 23:00,5778,Smartphones,160,Instagram,6,1,0,0
24-08-2023 08:00,4730,Laptops,196,Google,8,1,1,237
04-08-2023 11:00,5365,Home Entertainment,153,Facebook,7,0,0,0
25-11-2023 18:00,8547,Accessories,168,Google,2,0,0,0
14-01-2023 12:00,1027,Accessories,128,Google,4,0,0,0
29-05-2023 05:00,4491,Wearables,180,Google,5,1,0,0
30-05-2023 11:00,7423,Smartphones,126,Facebook,8,1,0,0
07-01-2023 7:00,6301,Smartphones,180,Google,7,0,0,0
09-02-2023 18:00,7160,Home Entertainment,167,Instagram,4,0,0,0
01-07-2023 10:00,2173,Wearables,111,Instagram,8,1,0,0
26-10-2023 08:00,1338,Smartphones,122,Instagram,8,1,0,0
29-01-2023 15:00,1841,Laptops,149,Google,4,0,0,0
21-12-2023 05:00,1293,Laptops,174,Facebook,2,1,0,0
11-05-2023 7:00,7558,Home Entertainment,199,Facebook,3,1,0,0
09-10-2023 19:00,2647,Accessories,175,Google,5,1,0,0
22-05-2023 11:00,5898,Smartphones,172,Google,1,0,0,0
05-02-2023 5:00,5526,Laptops,187,Instagram,5,1,0,0
18-02-2023 12:00,6614,Smartphones,181,Google,4,1,1,349
04-09-2023 0:00,4801,Laptops,126,Google,5,1,1,115
12-08-2023 8:00,9280,Smartphones,158,Facebook,1,1,0,0
15-01-2023 18:00,8376,Laptops,108,Facebook,7,1,1,246
20-03-2023 00:00,1899,Accessories,132,Instagram,9,1,0,0
26-03-2023 08:00,4477,Wearables,169,Google,5,1,0,0
28-04-2023 09:00,2744,Accessories,150,Google,3,1,0,0
09-06-2023 16:00,7096,Accessories,196,Instagram,9,0,0,0
11-12-2023 1:00,3253,Wearables,139,Facebook,6,0,0,0
18-04-2023 13:00,2633,Laptops,105,Instagram,6,0,0,0
14-04-2023 14:00,8001,Smartphones,103,Facebook,3,1,0,0
17-12-2023 18:00,8020,Smartphones,102,Facebook,1,0,0,0
12-04-2023 19:00,9149,Smartphones,112,Google,4,0,0,0
13-02-2023 04:00,5701,Smartphones,125,Facebook,4,0,0,0
28-12-2023 20:00,7735,Home Entertainment,133,Facebook,3,1,0,0
06-11-2023 19:00,2013,Smartphones,176,Google,5,1,0,0
06-03-2023 12:00,4299,Smartphones,152,Google,9,1,1,374
31-07-2023 01:00,2506,Laptops,146,Google,9,0,0,0
28-09-2023 16:00,5803,Smartphones,107,Google,8,1,1,473
15-09-2023 15:00,1977,Smartphones,175,Google,6,1,0,0
14-06-2023 21:00,2817,Laptops,107,Facebook,4,1,0,0
22-05-2023 23:00,5901,Home Entertainment,118,Instagram,2,1,0,0
27-01-2023 15:00,7798,Smartphones,173,Facebook,3,1,0,0
08-01-2023 4:00,1473,Smartphones,131,Facebook,9,0,0,0
25-08-2023 02:00,1567,Wearables,120,Google,1,1,0,0
01-07-2023 10:00,8966,Smartphones,163,Twitter,7,1,0,0
14-06-2023 23:00,3258,Laptops,122,Instagram,6,0,0,0
29-12-2023 20:00,9120,Smartphones,190,Facebook,2,1,0,0
30-12-2023 02:00,5310,Wearables,188,Google,5,1,0,0
01-05-2023 6:00,2982,Accessories,170,Instagram,2,0,0,0
01-04-2023 4:00,2096,Smartphones,141,Google,9,0,0,0
14-06-2023 09:00,7610,Home Entertainment,134,Facebook,5,0,0,0
07-08-2023 3:00,4570,Accessories,101,Google,6,0,0,0
19-11-2023 18:00,7497,Wearables,191,Instagram,4,0,0,0
18-04-2023 22:00,4646,Wearables,170,Facebook,1,1,0,0
20-11-2023 02:00,3419,Laptops,175,Google,3,0,0,0
25-07-2023 14:00,5279,Accessories,151,Google,5,1,0,0
19-06-2023 20:00,1673,Smartphones,116,Google,3,0,0,0
05-08-2023 1:00,3802,Smartphones,185,Google,8,1,0,0
15-02-2023 13:00,8312,Laptops,108,Instagram,2,0,0,0
11-06-2023 16:00,3369,Smartphones,151,Google,2,1,0,0
01-10-2023 7:00,5530,Home Entertainment,102,Google,1,0,0,0
27-04-2023 01:00,2066,Home Entertainment,121,Facebook,1,0,0,0
10-09-2023 17:00,6432,Smartphones,153,Google,4,0,0,0
30-09-2023 11:00,9073,Laptops,135,Instagram,8,0,0,0
07-03-2023 14:00,1687,Laptops,138,Google,8,1,0,0
25-08-2023 12:00,1068,Laptops,117,Instagram,8,1,0,0
02-12-2023 20:00,7774,Accessories,180,Google,1,1,1,251
16-06-2023 06:00,1419,Laptops,126,Facebook,1,1,0,0
06-08-2023 2:00,7891,Accessories,198,Facebook,7,0,0,0
21-07-2023 21:00,6593,Accessories,195,Google,7,0,0,0
19-02-2023 13:00,7104,Smartphones,166,Google,5,1,0,0
23-04-2023 01:00,4892,Smartphones,112,Twitter,8,0,0,0
20-06-2023 15:00,1439,Smartphones,116,Google,6,0,0,0
20-03-2023 03:00,2208,Accessories,160,Google,1,1,1,334
20-11-2023 16:00,3563,Smartphones,117,Google,7,0,0,0
22-05-2023 22:00,8466,Home Entertainment,116,Facebook,8,0,0,0
13-06-2023 20:00,2253,Smartphones,155,Google,8,1,1,244
10-12-2023 8:00,4209,Accessories,147,Google,9,1,1,286
14-08-2023 08:00,4549,Smartphones,115,Facebook,3,1,0,0
10-06-2023 21:00,1614,Home Entertainment,185,Google,2,0,0,0
05-11-2023 14:00,4078,Smartphones,124,Google,8,1,0,0
29-04-2023 01:00,4490,Accessories,164,Instagram,4,0,0,0
09-08-2023 5:00,4543,Home Entertainment,126,Google,2,0,0,0
15-11-2023 13:00,9102,Smartphones,113,Facebook,2,0,0,0
19-07-2023 01:00,2900,Laptops,191,Instagram,2,1,1,276
24-04-2023 23:00,6680,Laptops,199,Facebook,5,1,0,0
11-12-2023 17:00,7751,Laptops,149,Google,8,0,0,0
11-12-2023 22:00,6862,Accessories,195,Google,9,1,0,0
23-09-2023 08:00,2712,Laptops,128,Instagram,6,1,0,0
04-02-2023 5:00,3329,Smartphones,180,Instagram,8,1,0,0
10-11-2023 13:00,2194,Accessories,127,Instagram,6,1,0,0
07-01-2023 18:00,7781,Laptops,120,Facebook,1,1,1,363
21-11-2023 01:00,9162,Laptops,123,Google,9,0,0,0
22-03-2023 12:00,5906,Home Entertainment,145,Facebook,7,0,0,0
28-05-2023 07:00,2378,Laptops,159,Facebook,2,1,1,344
06-09-2023 4:00,1749,Wearables,198,Facebook,3,1,0,0
24-05-2023 14:00,6292,Wearables,119,Facebook,2,0,0,0
27-04-2023 06:00,1300,Accessories,151,Google,9,0,0,0
23-04-2023 19:00,5695,Wearables,121,Facebook,8,1,1,54
28-11-2023 15:00,5624,Laptops,167,Facebook,5,1,0,0
13-06-2023 21:00,4837,Smartphones,115,Google,4,1,0,0
22-05-2023 01:00,1277,Accessories,120,Google,7,1,0,0
04-10-2023 12:00,4917,Home Entertainment,143,Instagram,9,1,1,87
08-02-2023 10:00,8307,Smartphones,161,Google,8,0,0,0
04-12-2023 1:00,3161,Wearables,120,Twitter,8,0,0,0
24-01-2023 12:00,2389,Smartphones,110,Facebook,2,1,0,0
16-05-2023 18:00,9882,Laptops,159,Facebook,9,1,0,0
15-04-2023 04:00,5732,Accessories,136,Facebook,2,0,0,0
10-07-2023 6:00,4468,Laptops,143,Facebook,8,0,0,0
14-10-2023 17:00,7141,Laptops,121,Instagram,5,0,0,0
01-06-2023 12:00,6969,Smartphones,183,Google,6,1,0,0
09-09-2023 6:00,4816,Home Entertainment,165,Google,9,0,0,0
10-01-2023 7:00,6037,Accessories,142,Google,8,1,0,0
20-09-2023 09:00,6994,Smartphones,174,Google,5,0,0,0
15-01-2023 14:00,3451,Smartphones,120,Twitter,6,1,1,392
01-11-2023 18:00,1024,Smartphones,132,Google,5,1,1,123
22-03-2023 08:00,6962,Laptops,116,Google,9,0,0,0
19-11-2023 15:00,3556,Wearables,135,Instagram,5,1,0,0
22-12-2023 20:00,8632,Home Entertainment,113,Google,6,1,0,0
17-07-2023 04:00,1060,Wearables,136,Instagram,1,0,0,0
12-02-2023 9:00,8675,Accessories,130,Google,8,1,0,0
03-04-2023 18:00,1122,Accessories,103,Google,8,1,0,0
28-10-2023 06:00,6616,Laptops,105,Facebook,8,0,0,0
26-10-2023 18:00,2186,Laptops,149,Facebook,7,1,1,396
16-09-2023 15:00,6158,Wearables,184,Google,7,0,0,0
11-04-2023 19:00,8864,Smartphones,176,Instagram,6,1,0,0
18-09-2023 00:00,5089,Laptops,137,Google,7,0,0,0
20-03-2023 21:00,3472,Home Entertainment,178,Google,9,0,0,0
10-08-2023 18:00,8450,Accessories,104,Facebook,5,0,0,0
18-11-2023 14:00,3964,Laptops,137,Instagram,9,0,0,0
14-10-2023 14:00,9104,Wearables,123,Google,9,0,0,0
16-02-2023 21:00,2310,Wearables,117,Instagram,4,1,0,0
10-05-2023 21:00,9346,Laptops,192,Instagram,9,1,0,0
23-06-2023 09:00,3212,Accessories,131,Google,8,0,0,0
18-06-2023 10:00,7792,Smartphones,170,Google,5,1,1,417
04-07-2023 17:00,9703,Smartphones,193,Twitter,3,0,0,0
26-12-2023 22:00,9378,Home Entertainment,189,Google,9,0,0,0
21-04-2023 18:00,2845,Accessories,171,Google,3,1,1,471
26-05-2023 03:00,8660,Home Entertainment,188,Instagram,3,0,0,0
03-05-2023 16:00,2702,Wearables,129,Facebook,3,1,1,416
28-10-2023 10:00,1390,Laptops,187,Google,1,0,0,0
15-11-2023 21:00,1654,Wearables,129,Google,6,0,0,0
24-03-2023 18:00,6835,Wearables,104,Instagram,3,1,0,0
14-02-2023 18:00,5271,Smartphones,103,Facebook,3,0,0,0
29-06-2023 09:00,9955,Accessories,150,Google,9,1,0,0
06-05-2023 7:00,4400,Laptops,108,Twitter,7,1,0,0
10-02-2023 9:00,6319,Smartphones,154,Facebook,8,0,0,0
28-04-2023 16:00,7732,Smartphones,132,Google,1,0,0,0
20-02-2023 11:00,7674,Laptops,192,Instagram,8,1,0,0
10-01-2023 13:00,2085,Laptops,130,Facebook,8,1,0,0
28-06-2023 12:00,6446,Smartphones,182,Google,8,1,1,290
13-05-2023 17:00,5376,Accessories,153,Instagram,6,0,0,0
21-01-2023 21:00,2963,Accessories,160,Google,5,0,0,0
03-01-2023 0:00,6177,Smartphones,165,Twitter,4,1,0,0
29-05-2023 14:00,5572,Home Entertainment,119,Google,9,0,0,0
08-05-2023 7:00,8543,Wearables,175,Facebook,7,0,0,0
17-01-2023 02:00,9907,Wearables,184,Twitter,1,1,0,0
10-02-2023 9:00,1242,Smartphones,160,Google,1,1,0,0
31-08-2023 12:00,7510,Home Entertainment,194,Facebook,1,0,0,0
08-05-2023 4:00,4915,Home Entertainment,135,Instagram,4,0,0,0
05-11-2023 5:00,1837,Laptops,183,Facebook,9,0,0,0
06-04-2023 22:00,4323,Home Entertainment,119,Google,3,0,0,0
06-04-2023 3:00,3953,Accessories,144,Google,1,0,0,0
01-07-2023 22:00,2432,Smartphones,199,Facebook,1,1,1,145
06-01-2023 2:00,7854,Wearables,145,Facebook,3,0,0,0
11-10-2023 7:00,8655,Accessories,117,Google,7,0,0,0
05-06-2023 7:00,9431,Laptops,169,Google,8,0,0,0
19-12-2023 02:00,9330,Smartphones,196,Google,4,1,0,0
26-07-2023 14:00,9611,Laptops,173,Facebook,2,1,0,0
22-01-2023 20:00,1303,Accessories,117,Instagram,7,1,0,0
16-12-2023 23:00,3162,Wearables,163,Google,9,1,0,0
07-01-2023 4:00,7486,Accessories,133,Google,6,0,0,0
30-11-2023 09:00,5102,Laptops,178,Instagram,2,1,1,108
19-01-2023 05:00,7874,Accessories,102,Instagram,9,0,0,0
06-06-2023 5:00,2168,Laptops,171,Instagram,7,1,0,0
08-12-2023 2:00,1415,Accessories,110,Instagram,9,0,0,0
05-07-2023 13:00,6243,Accessories,145,Instagram,2,1,0,0
11-08-2023 8:00,1149,Home Entertainment,195,Instagram,4,0,0,0
09-07-2023 15:00,7524,Accessories,141,Google,6,1,0,0
28-04-2023 15:00,6899,Accessories,116,Google,7,0,0,0
27-08-2023 16:00,1838,Wearables,146,Google,3,1,0,0
28-12-2023 13:00,7144,Home Entertainment,129,Google,5,1,1,443
16-12-2023 15:00,8466,Smartphones,142,Google,4,0,0,0
24-03-2023 14:00,2320,Laptops,107,Instagram,5,0,0,0
19-10-2023 12:00,2523,Home Entertainment,139,Facebook,6,0,0,0
07-04-2023 7:00,6234,Home Entertainment,170,Instagram,6,0,0,0
29-10-2023 01:00,7144,Smartphones,119,Google,7,1,0,0
26-01-2023 04:00,1552,Laptops,175,Google,6,1,0,0
07-12-2023 15:00,4756,Smartphones,184,Facebook,6,1,0,0
30-08-2023 01:00,4671,Wearables,127,Facebook,4,1,0,0
11-07-2023 13:00,1481,Wearables,127,Instagram,2,0,0,0
20-11-2023 07:00,1599,Laptops,158,Twitter,7,0,0,0
10-11-2023 20:00,8677,Accessories,161,Google,7,0,0,0
04-02-2023 22:00,2982,Wearables,179,Facebook,3,0,0,0
08-06-2023 23:00,2634,Accessories,173,Google,5,1,0,0
05-02-2023 7:00,8830,Smartphones,153,Google,6,1,1,226
16-07-2023 05:00,3997,Accessories,185,Instagram,9,0,0,0
07-07-2023 19:00,1686,Smartphones,106,Twitter,3,1,1,73
01-10-2023 23:00,6529,Accessories,167,Facebook,3,1,0,0
18-07-2023 21:00,2759,Laptops,123,Google,5,0,0,0
06-07-2023 4:00,8023,Smartphones,197,Google,2,1,0,0
05-08-2023 8:00,7208,Smartphones,140,Instagram,3,0,0,0
19-05-2023 08:00,8234,Laptops,153,Twitter,6,1,0,0
15-07-2023 18:00,3480,Home Entertainment,113,Instagram,3,1,0,0
29-06-2023 15:00,8476,Smartphones,143,Facebook,1,0,0,0
03-06-2023 1:00,8770,Home Entertainment,148,Facebook,7,1,1,206
07-03-2023 4:00,1114,Laptops,162,Instagram,7,0,0,0
18-03-2023 16:00,1568,Home Entertainment,180,Twitter,2,0,0,0
